I created this csv by writing out the 'out[1]' variable of the Bird.think method. 

0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38653533211284913
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38743283482024865
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.38833110230150175
0.39012990972994815
0.39012990972994815
0.39012990972994815
0.39012990972994815
0.39012990972994815
0.39012990972994815
0.39012990972994815
0.39012990972994815
0.39012990972994815
0.39012990972994815
0.39012990972994815
0.39012990972994815
0.39012990972994815
